ano,sigla_uf,rede,ensino,ano_escolar,taxa_aprovacao
2013,AM,privada,medio,1,87.9
2013,AM,privada,medio,2,93.5
2013,AM,privada,medio,3,97.3
2013,AM,privada,medio,4,
2013,AM,publica,fundamental,1,94.9
2013,AM,publica,fundamental,2,88.3
2013,AM,publica,fundamental,3,81.6
2013,AM,publica,fundamental,4,89
2013,AM,publica,fundamental,5,85.7
2013,AM,publica,fundamental,6,80.4
2013,AM,publica,fundamental,7,82.9
2013,AM,publica,fundamental,8,84.2
2013,AM,publica,fundamental,9,85.3
2013,AM,total,fundamental,1,95.2
2013,AM,total,fundamental,2,89.2
2013,AM,total,fundamental,3,82.9
2013,AM,total,fundamental,4,89.7
2013,AM,total,fundamental,5,86.6
2013,AM,total,fundamental,6,81.3
2013,AM,total,fundamental,7,83.6
2013,AM,total,fundamental,8,85
2013,AM,total,fundamental,9,86
2013,AM,total,medio,1,76.5
2013,AM,total,medio,2,81.7
2013,AM,total,medio,3,87.3
2013,AM,total,medio,4,89.8
2013,AP,estadual,fundamental,1,96.9
2013,AP,estadual,fundamental,2,97.1
2013,AP,estadual,fundamental,3,78.7
2013,AP,estadual,fundamental,4,79.6
2013,AP,estadual,fundamental,5,84.4
2013,AP,estadual,fundamental,6,76.4
2013,AP,estadual,fundamental,7,81.9
2013,AP,estadual,fundamental,8,85.7
2013,AP,estadual,fundamental,9,86.7
2013,AP,estadual,medio,1,63.7
2013,AP,estadual,medio,2,74
2013,AP,estadual,medio,3,77.3
2013,AP,estadual,medio,4,85.1
2013,AP,privada,fundamental,1,98.5
2013,AP,privada,fundamental,2,99.3
2013,AP,privada,fundamental,3,97.8
2013,AP,privada,fundamental,4,99.2
2013,AP,privada,fundamental,5,99.1
2013,AP,privada,fundamental,6,95.4
2013,AP,privada,fundamental,7,95.6
2013,AP,privada,fundamental,8,96.6
2013,AP,privada,fundamental,9,99.2
2013,AP,privada,medio,1,96.7
2013,AP,privada,medio,2,97.2
2013,AP,privada,medio,3,98.1
2013,AP,privada,medio,4,82.6
2013,AP,publica,fundamental,1,96.5
2013,AP,publica,fundamental,2,97.5
2013,AP,publica,fundamental,3,80.8
2013,AP,publica,fundamental,4,82.6
2013,AP,publica,fundamental,5,85.3
2013,AP,publica,fundamental,6,76.4
2013,AP,publica,fundamental,7,81.8
2013,AP,publica,fundamental,8,85.6
2013,AP,publica,fundamental,9,86.9
2013,AP,total,fundamental,1,96.7
2013,AP,total,fundamental,2,97.7
2013,AP,total,fundamental,3,82
2013,AP,total,fundamental,4,83.8
2013,AP,total,fundamental,5,86.3
2013,AP,total,fundamental,6,77.6
2013,AP,total,fundamental,7,82.8
2013,AP,total,fundamental,8,86.5
2013,AP,total,fundamental,9,88
2013,AP,total,medio,1,66.3
2013,AP,total,medio,2,76.2
2013,AP,total,medio,3,79.8
2013,AP,total,medio,4,84.9
2013,BA,estadual,fundamental,1,95.7
2013,BA,estadual,fundamental,2,94.3
2013,BA,estadual,fundamental,3,78.5
2013,BA,estadual,fundamental,4,82
2013,BA,estadual,fundamental,5,84
2013,BA,estadual,fundamental,6,67.2
2013,BA,estadual,fundamental,7,70.9
2013,BA,estadual,fundamental,8,73.5
2013,BA,estadual,fundamental,9,77.3
2013,BA,estadual,medio,1,69.9
2013,BA,estadual,medio,2,76.9
2013,BA,estadual,medio,3,82.3
2013,BA,estadual,medio,4,85.4
2013,BA,privada,fundamental,1,96.9
2013,BA,privada,fundamental,2,97.3
2013,BA,privada,fundamental,3,97.5
2013,BA,privada,fundamental,4,97.5
2013,BA,privada,fundamental,5,97.3
2013,BA,privada,fundamental,6,93.2
2013,BA,privada,fundamental,7,92.1
2013,BA,privada,fundamental,8,93
2013,BA,privada,fundamental,9,93.2
2013,BA,privada,medio,1,88.2
2013,BA,privada,medio,2,93.3
2013,BA,privada,medio,3,96.9
2013,BA,privada,medio,4,98.6
2013,BA,publica,fundamental,1,96.1
2013,BA,publica,fundamental,2,92.6
2013,BA,publica,fundamental,3,75.9
2013,BA,publica,fundamental,4,82.1
2013,BA,publica,fundamental,5,83.4
2013,BA,publica,fundamental,6,67.5
2013,BA,publica,fundamental,7,72.7
2013,BA,publica,fundamental,8,76.9
2013,BA,publica,fundamental,9,82
2013,BA,total,fundamental,1,96.2
2013,BA,total,fundamental,2,93.4
2013,BA,total,fundamental,3,78.6
2013,BA,total,fundamental,4,84.1
2013,BA,total,fundamental,5,85.1
2013,BA,total,fundamental,6,69.8
2013,BA,total,fundamental,7,74.6
2013,BA,total,fundamental,8,78.6
2013,BA,total,fundamental,9,83.2
2013,BA,total,medio,1,71.2
2013,BA,total,medio,2,78.5
2013,BA,total,medio,3,83.7
2013,BA,total,medio,4,85.8
2013,CE,estadual,fundamental,1,93.4
2013,CE,estadual,fundamental,2,93.4
2013,CE,estadual,fundamental,3,88.8
2013,CE,estadual,fundamental,4,88.8
2013,CE,estadual,fundamental,5,90.4
2013,CE,estadual,fundamental,6,82.1
2013,CE,estadual,fundamental,7,82.2
2013,CE,estadual,fundamental,8,83.2
2013,CE,estadual,fundamental,9,85
2013,CE,estadual,medio,1,78
2013,CE,estadual,medio,2,84.3
2013,CE,estadual,medio,3,89.3
2013,CE,estadual,medio,4,87.3
2013,CE,privada,fundamental,1,96
2013,CE,privada,fundamental,2,97.3
2013,CE,privada,fundamental,3,97.9
2013,CE,privada,fundamental,4,97.5
2013,CE,privada,fundamental,5,97.2
2013,CE,privada,fundamental,6,95
2013,CE,privada,fundamental,7,95
2013,CE,privada,fundamental,8,94.7
2013,CE,privada,fundamental,9,94.6
2013,CE,privada,medio,1,92.3
2013,CE,privada,medio,2,95.3
2013,CE,privada,medio,3,97.9
2013,CE,privada,medio,4,
2013,CE,publica,fundamental,1,98.3
2013,CE,publica,fundamental,2,98
2013,CE,publica,fundamental,3,92.5
2013,CE,publica,fundamental,4,91.1
2013,CE,publica,fundamental,5,93
2013,CE,publica,fundamental,6,83.6
2013,CE,publica,fundamental,7,86.5
2013,CE,publica,fundamental,8,87.9
2013,CE,publica,fundamental,9,91.9
2013,CE,total,fundamental,1,97.7
2013,CE,total,fundamental,2,97.8
2013,CE,total,fundamental,3,93.7
2013,CE,total,fundamental,4,92.4
2013,CE,total,fundamental,5,93.8
2013,CE,total,fundamental,6,85.4
2013,CE,total,fundamental,7,87.9
2013,CE,total,fundamental,8,89
2013,CE,total,fundamental,9,92.3
2013,CE,total,medio,1,79.5
2013,CE,total,medio,2,85.6
2013,CE,total,medio,3,90.4
2013,CE,total,medio,4,86.2
2013,DF,estadual,fundamental,1,97.6
2013,DF,estadual,fundamental,2,98.2
2013,DF,estadual,fundamental,3,82.5
2013,DF,estadual,fundamental,4,95
2013,DF,estadual,fundamental,5,93.3
2013,DF,estadual,fundamental,6,75.6
2013,DF,estadual,fundamental,7,79.8
2013,DF,estadual,fundamental,8,82.2
2013,DF,estadual,fundamental,9,80.9
2013,DF,estadual,medio,1,65.3
2013,DF,estadual,medio,2,78.9
2013,DF,estadual,medio,3,85.1
2013,DF,estadual,medio,4,
2013,DF,privada,fundamental,1,99.4
2013,DF,privada,fundamental,2,99.6
2013,DF,privada,fundamental,3,99.1
2013,DF,privada,fundamental,4,99.1
2013,DF,privada,fundamental,5,99
2013,DF,privada,fundamental,6,96.2
2013,DF,privada,fundamental,7,94.8
2013,DF,privada,fundamental,8,95
2013,DF,privada,fundamental,9,94.8
2013,DF,privada,medio,1,90.9
2013,DF,privada,medio,2,94.9
2013,DF,privada,medio,3,96.2
2013,DF,privada,medio,4,
2013,DF,publica,fundamental,1,97.6
2013,DF,publica,fundamental,2,98.2
2013,DF,publica,fundamental,3,82.5
2013,DF,publica,fundamental,4,95
2013,DF,publica,fundamental,5,93.3
2013,DF,publica,fundamental,6,75.7
2013,DF,publica,fundamental,7,79.9
2013,DF,publica,fundamental,8,82.3
2013,DF,publica,fundamental,9,81.1
2013,DF,total,fundamental,1,98.1
2013,DF,total,fundamental,2,98.7
2013,DF,total,fundamental,3,86.6
2013,DF,total,fundamental,4,96
2013,DF,total,fundamental,5,94.8
2013,DF,total,fundamental,6,80.4
2013,DF,total,fundamental,7,83.6
2013,DF,total,fundamental,8,85.7
2013,DF,total,fundamental,9,84.7
2013,DF,total,medio,1,71.5
2013,DF,total,medio,2,83.7
2013,DF,total,medio,3,88.6
2013,DF,total,medio,4,
2013,ES,estadual,fundamental,1,98.5
2013,ES,estadual,fundamental,2,98.7
2013,ES,estadual,fundamental,3,88.6
2013,ES,estadual,fundamental,4,92
2013,ES,estadual,fundamental,5,93.5
2013,ES,estadual,fundamental,6,80
2013,ES,estadual,fundamental,7,81.1
2013,ES,estadual,fundamental,8,83.1
2013,ES,estadual,fundamental,9,84.5
2013,ES,estadual,medio,1,64.2
2013,ES,estadual,medio,2,78.9
2013,ES,estadual,medio,3,89
2013,ES,estadual,medio,4,89.2
2013,ES,privada,fundamental,1,99.6
2013,ES,privada,fundamental,2,99.6
2013,ES,privada,fundamental,3,98.7
2013,ES,privada,fundamental,4,98.8
2013,ES,privada,fundamental,5,98.5
2013,ES,privada,fundamental,6,95.8
2013,ES,privada,fundamental,7,94.7
2013,ES,privada,fundamental,8,93.9
2013,ES,privada,fundamental,9,94
2013,ES,privada,medio,1,89.8
2013,ES,privada,medio,2,94
2013,ES,privada,medio,3,98.6
2013,ES,privada,medio,4,95.2
2013,ES,publica,fundamental,1,98.2
2013,ES,publica,fundamental,2,96.6
2013,ES,publica,fundamental,3,85.7
2013,ES,publica,fundamental,4,89.7
2013,ES,publica,fundamental,5,91.8
2013,ES,publica,fundamental,6,75.5
2013,ES,publica,fundamental,7,77.8
2013,ES,publica,fundamental,8,81.7
2013,ES,publica,fundamental,9,86.3
2013,ES,total,fundamental,1,98.4
2013,ES,total,fundamental,2,97
2013,ES,total,fundamental,3,87.1
2013,ES,total,fundamental,4,90.7
2013,ES,total,fundamental,5,92.6
2013,ES,total,fundamental,6,77.6
2013,ES,total,fundamental,7,79.7
2013,ES,total,fundamental,8,83.3
2013,ES,total,fundamental,9,87.4
2013,ES,total,medio,1,67.5
2013,ES,total,medio,2,81.4
2013,ES,total,medio,3,90.6
2013,ES,total,medio,4,94.1
2013,GO,estadual,fundamental,1,99
2013,GO,estadual,fundamental,2,99.5
2013,GO,estadual,fundamental,3,98.8
2013,GO,estadual,fundamental,4,95.8
2013,GO,estadual,fundamental,5,97.7
2013,GO,estadual,fundamental,6,91.1
2013,GO,estadual,fundamental,7,90.2
2013,GO,estadual,fundamental,8,90.7
2013,GO,estadual,fundamental,9,91.3
2013,GO,estadual,medio,1,78.2
2013,GO,estadual,medio,2,84.7
2013,GO,estadual,medio,3,90.4
2013,GO,estadual,medio,4,100
2013,GO,privada,fundamental,1,98.9
2013,GO,privada,fundamental,2,99.2
2013,GO,privada,fundamental,3,98.7
2013,GO,privada,fundamental,4,98.3
2013,GO,privada,fundamental,5,98.6
2013,GO,privada,fundamental,6,96.4
2013,GO,privada,fundamental,7,95.4
2013,GO,privada,fundamental,8,95.7
2013,GO,privada,fundamental,9,96.2
2013,GO,privada,medio,1,90.7
2013,GO,privada,medio,2,95.3
2013,GO,privada,medio,3,97.5
2013,GO,privada,medio,4,100
2013,GO,publica,fundamental,1,98.4
2013,GO,publica,fundamental,2,96.7
2013,GO,publica,fundamental,3,93.1
2013,GO,publica,fundamental,4,91.8
2013,GO,publica,fundamental,5,95.6
2013,GO,publica,fundamental,6,89.8
2013,GO,publica,fundamental,7,89.5
2013,GO,publica,fundamental,8,90.4
2013,GO,publica,fundamental,9,91
2013,GO,total,fundamental,1,98.5
2013,GO,total,fundamental,2,97.2
2013,GO,total,fundamental,3,94.2
2013,GO,total,fundamental,4,92.9
2013,GO,total,fundamental,5,96.1
2013,GO,total,fundamental,6,90.9
2013,GO,total,fundamental,7,90.5
2013,GO,total,fundamental,8,91.4
2013,GO,total,fundamental,9,91.9
2013,GO,total,medio,1,79.9
2013,GO,total,medio,2,86.4
2013,GO,total,medio,3,91.4
2013,GO,total,medio,4,91.7
2013,MA,estadual,fundamental,1,85.8
2013,MA,estadual,fundamental,2,89.8
2013,MA,estadual,fundamental,3,86
2013,MA,estadual,fundamental,4,86.1
2013,MA,estadual,fundamental,5,87.3
2013,MA,estadual,fundamental,6,84.3
2013,MA,estadual,fundamental,7,85.2
2013,MA,estadual,fundamental,8,86.3
2013,MA,estadual,fundamental,9,88.5
2013,MA,estadual,medio,1,70.1
2013,MA,estadual,medio,2,76.5
2013,MA,estadual,medio,3,84.2
2013,MA,estadual,medio,4,86.8
2013,MA,privada,fundamental,1,98.7
2013,MA,privada,fundamental,2,98.4
2013,MA,privada,fundamental,3,97.4
2013,MA,privada,fundamental,4,97.7
2013,MA,privada,fundamental,5,97
2013,MA,privada,fundamental,6,93.2
2013,MA,privada,fundamental,7,93.5
2013,MA,privada,fundamental,8,95
2013,MA,privada,fundamental,9,94.7
2013,MA,privada,medio,1,87.2
2013,MA,privada,medio,2,93.9
2013,MA,privada,medio,3,96.8
2013,MA,privada,medio,4,92.7
2013,MA,publica,fundamental,1,97.1
2013,MA,publica,fundamental,2,96
2013,MA,publica,fundamental,3,88.5
2013,MA,publica,fundamental,4,87.7
2013,MA,publica,fundamental,5,86.6
2013,MA,publica,fundamental,6,79.7
2013,MA,publica,fundamental,7,82
2013,MA,publica,fundamental,8,85.3
2013,MA,publica,fundamental,9,88.1
2013,MA,total,fundamental,1,97.3
2013,MA,total,fundamental,2,96.3
2013,MA,total,fundamental,3,89.4
2013,MA,total,fundamental,4,88.6
2013,MA,total,fundamental,5,87.4
2013,MA,total,fundamental,6,80.6
2013,MA,total,fundamental,7,82.8
2013,MA,total,fundamental,8,86
2013,MA,total,fundamental,9,88.6
2013,MA,total,medio,1,71.5
2013,MA,total,medio,2,78.2
2013,MA,total,medio,3,85.5
2013,MA,total,medio,4,89.7
2013,MG,estadual,fundamental,1,99.5
2013,MG,estadual,fundamental,2,99.4
2013,MG,estadual,fundamental,3,99.4
2013,MG,estadual,fundamental,4,99.4
2013,MG,estadual,fundamental,5,99
2013,MG,estadual,fundamental,6,88
2013,MG,estadual,fundamental,7,90.2
2013,MG,estadual,fundamental,8,89.1
2013,MG,estadual,fundamental,9,91.7
2013,MG,estadual,medio,1,72.7
2013,MG,estadual,medio,2,83.9
2013,MG,estadual,medio,3,87.4
2013,MG,estadual,medio,4,82.4
2013,MG,privada,fundamental,1,99.3
2013,MG,privada,fundamental,2,98.9
2013,MG,privada,fundamental,3,98.7
2013,MG,privada,fundamental,4,98.5
2013,MG,privada,fundamental,5,98.4
2013,MG,privada,fundamental,6,94.9
2013,MG,privada,fundamental,7,94.2
2013,MG,privada,fundamental,8,94.2
2013,MG,privada,fundamental,9,94.1
2013,MG,privada,medio,1,89.6
2013,MG,privada,medio,2,94.3
2013,MG,privada,medio,3,96.6
2013,MG,privada,medio,4,86.8
2013,MG,publica,fundamental,1,99.2
2013,MG,publica,fundamental,2,98.8
2013,MG,publica,fundamental,3,95.3
2013,MG,publica,fundamental,4,97.6
2013,MG,publica,fundamental,5,97
2013,MG,publica,fundamental,6,87.1
2013,MG,publica,fundamental,7,89.2
2013,MG,publica,fundamental,8,89.2
2013,MG,publica,fundamental,9,91.2
2013,MG,total,fundamental,1,99.2
2013,MG,total,fundamental,2,98.8
2013,MG,total,fundamental,3,95.7
2013,MG,total,fundamental,4,97.7
2013,MG,total,fundamental,5,97.1
2013,MG,total,fundamental,6,87.8
2013,MG,total,fundamental,7,89.7
2013,MG,total,fundamental,8,89.7
2013,MG,total,fundamental,9,91.5
2013,MG,total,medio,1,74.4
2013,MG,total,medio,2,85.1
2013,MG,total,medio,3,88.7
2013,MG,total,medio,4,82.9
2013,MS,estadual,fundamental,1,99
2013,MS,estadual,fundamental,2,79.1
2013,MS,estadual,fundamental,3,86.1
2013,MS,estadual,fundamental,4,89.4
2013,MS,estadual,fundamental,5,91.1
2013,MS,estadual,fundamental,6,76.6
2013,MS,estadual,fundamental,7,71.9
2013,MS,estadual,fundamental,8,71.5
2013,MS,estadual,fundamental,9,76.2
2013,MS,estadual,medio,1,63.7
2013,MS,estadual,medio,2,75.7
2013,MS,estadual,medio,3,83.9
2013,MS,estadual,medio,4,77.5
2013,MS,privada,fundamental,1,99.1
2013,MS,privada,fundamental,2,97.4
2013,MS,privada,fundamental,3,98
2013,MS,privada,fundamental,4,98.4
2013,MS,privada,fundamental,5,98.5
2013,MS,privada,fundamental,6,96.3
2013,MS,privada,fundamental,7,95.4
2013,MS,privada,fundamental,8,95.1
2013,MS,privada,fundamental,9,95.6
2013,MS,privada,medio,1,91
2013,MS,privada,medio,2,94.8
2013,MS,privada,medio,3,97
2013,MS,privada,medio,4,
2013,MS,publica,fundamental,1,98.7
2013,MS,publica,fundamental,2,80.6
2013,MS,publica,fundamental,3,85.9
2013,MS,publica,fundamental,4,88.3
2013,MS,publica,fundamental,5,90.4
2013,MS,publica,fundamental,6,79
2013,MS,publica,fundamental,7,76.3
2013,MS,publica,fundamental,8,75.8
2013,MS,publica,fundamental,9,81.5
2013,MS,total,fundamental,1,98.8
2013,MS,total,fundamental,2,82.4
2013,MS,total,fundamental,3,87.1
2013,MS,total,fundamental,4,89.2
2013,MS,total,fundamental,5,91.1
2013,MS,total,fundamental,6,80.3
2013,MS,total,fundamental,7,77.9
2013,MS,total,fundamental,8,77.5
2013,MS,total,fundamental,9,82.8
2013,MS,total,medio,1,66.3
2013,MS,total,medio,2,78
2013,MS,total,medio,3,85.8
2013,MS,total,medio,4,77.5
2013,MT,estadual,fundamental,1,99.7
2013,MT,estadual,fundamental,2,99.9
2013,MT,estadual,fundamental,3,99.8
2013,MT,estadual,fundamental,4,100
2013,MT,estadual,fundamental,5,99.9
2013,MT,estadual,fundamental,6,98.3
2013,MT,estadual,fundamental,7,99.3
2013,MT,estadual,fundamental,8,98.9
2013,MT,estadual,fundamental,9,92.8
2013,MT,estadual,medio,1,51.1
2013,MT,estadual,medio,2,68.3
2013,MT,estadual,medio,3,75.5
2013,MT,estadual,medio,4,86.5
2013,MT,privada,fundamental,1,99.1
2013,MT,privada,fundamental,2,99
2013,MT,privada,fundamental,3,99
2013,MT,privada,fundamental,4,99
2013,MT,privada,fundamental,5,99
2013,MT,privada,fundamental,6,97.9
2013,MT,privada,fundamental,7,97.7
2013,MT,privada,fundamental,8,97.1
2013,MT,privada,fundamental,9,96.7
2013,MT,privada,medio,1,94.7
2013,MT,privada,medio,2,96.4
2013,MT,privada,medio,3,98
2013,MT,privada,medio,4,
2013,MT,publica,fundamental,1,99.3
2013,MT,publica,fundamental,2,98.8
2013,MT,publica,fundamental,3,95.7
2013,MT,publica,fundamental,4,97.1
2013,MT,publica,fundamental,5,97.9
2013,MT,publica,fundamental,6,94.7
2013,MT,publica,fundamental,7,96.8
2013,MT,publica,fundamental,8,97
2013,MT,publica,fundamental,9,92.7
2013,MT,total,fundamental,1,99.3
2013,MT,total,fundamental,2,98.8
2013,MT,total,fundamental,3,96
2013,MT,total,fundamental,4,97.3
2013,MT,total,fundamental,5,98
2013,MT,total,fundamental,6,95
2013,MT,total,fundamental,7,96.9
2013,MT,total,fundamental,8,97
2013,MT,total,fundamental,9,93
2013,MT,total,medio,1,54
2013,MT,total,medio,2,71.2
2013,MT,total,medio,3,78.1
2013,MT,total,medio,4,88.6
2013,PA,estadual,fundamental,1,96.2
2013,PA,estadual,fundamental,2,97.5
2013,PA,estadual,fundamental,3,69.4
2013,PA,estadual,fundamental,4,97.2
2013,PA,estadual,fundamental,5,75.6
2013,PA,estadual,fundamental,6,65.6
2013,PA,estadual,fundamental,7,69.9
2013,PA,estadual,fundamental,8,74.9
2013,PA,estadual,fundamental,9,72.7
2013,PA,estadual,medio,1,63.5
2013,PA,estadual,medio,2,70.6
2013,PA,estadual,medio,3,71.9
2013,PA,estadual,medio,4,98.7
2013,PA,privada,fundamental,1,97.7
2013,PA,privada,fundamental,2,98.1
2013,PA,privada,fundamental,3,97.6
2013,PA,privada,fundamental,4,97.5
2013,PA,privada,fundamental,5,97.8
2013,PA,privada,fundamental,6,94.6
2013,PA,privada,fundamental,7,94.3
2013,PA,privada,fundamental,8,95.5
2013,PA,privada,fundamental,9,95
2013,PA,privada,medio,1,92.5
2013,PA,privada,medio,2,96
2013,PA,privada,medio,3,96.5
2013,PA,privada,medio,4,
2013,PA,publica,fundamental,1,95.9
2013,PA,publica,fundamental,2,94.7
2013,PA,publica,fundamental,3,79.4
2013,PA,publica,fundamental,4,80.5
2013,PA,publica,fundamental,5,80.2
2013,PA,publica,fundamental,6,72.2
2013,PA,publica,fundamental,7,77.9
2013,PA,publica,fundamental,8,82.3
2013,PA,publica,fundamental,9,82.3
2013,PA,total,fundamental,1,96.1
2013,PA,total,fundamental,2,95
2013,PA,total,fundamental,3,80.7
2013,PA,total,fundamental,4,81.7
2013,PA,total,fundamental,5,81.5
2013,PA,total,fundamental,6,73.9
2013,PA,total,fundamental,7,79.2
2013,PA,total,fundamental,8,83.6
2013,PA,total,fundamental,9,83.7
2013,PA,total,medio,1,65.9
2013,PA,total,medio,2,73.2
2013,PA,total,medio,3,74.8
2013,PA,total,medio,4,89.1
2013,PB,estadual,fundamental,1,93.9
2013,PB,estadual,fundamental,2,95.2
2013,PB,estadual,fundamental,3,82.4
2013,PB,estadual,fundamental,4,84.7
2013,PB,estadual,fundamental,5,88.8
2013,PB,estadual,fundamental,6,64.6
2013,PB,estadual,fundamental,7,71
2013,PB,estadual,fundamental,8,76.2
2013,PB,estadual,fundamental,9,80.7
2013,PB,estadual,medio,1,66.7
2013,PB,estadual,medio,2,77.5
2013,PB,estadual,medio,3,85.5
2013,PB,estadual,medio,4,88.9
2013,PB,privada,fundamental,1,96.7
2013,PB,privada,fundamental,2,98
2013,PB,privada,fundamental,3,98.4
2013,PB,privada,fundamental,4,98.1
2013,PB,privada,fundamental,5,98.4
2013,PB,privada,fundamental,6,94.8
2013,PB,privada,fundamental,7,93.8
2013,PB,privada,fundamental,8,93.9
2013,PB,privada,fundamental,9,94
2013,PB,privada,medio,1,91.3
2013,PB,privada,medio,2,94.3
2013,PB,privada,medio,3,96.7
2013,PB,privada,medio,4,87.5
2013,PB,publica,fundamental,1,95.4
2013,PB,publica,fundamental,2,93.8
2013,PB,publica,fundamental,3,82.3
2013,PB,publica,fundamental,4,83.3
2013,PB,publica,fundamental,5,86.8
2013,PB,publica,fundamental,6,66.4
2013,PB,publica,fundamental,7,73.4
2013,PB,publica,fundamental,8,78.8
2013,PB,publica,fundamental,9,83.4
2013,PB,total,fundamental,1,95.7
2013,PB,total,fundamental,2,94.7
2013,PB,total,fundamental,3,85.2
2013,PB,total,fundamental,4,85.9
2013,PB,total,fundamental,5,88.7
2013,PB,total,fundamental,6,70.1
2013,PB,total,fundamental,7,76.4
2013,PB,total,fundamental,8,81.3
2013,PB,total,fundamental,9,85.2
2013,PB,total,medio,1,70.5
2013,PB,total,medio,2,80.6
2013,PB,total,medio,3,87.7
2013,PB,total,medio,4,88.6
2013,PE,estadual,fundamental,1,89.5
2013,PE,estadual,fundamental,2,90.5
2013,PE,estadual,fundamental,3,76.6
2013,PE,estadual,fundamental,4,95.3
2013,PE,estadual,fundamental,5,83.8
2013,PE,estadual,fundamental,6,76.2
2013,PE,estadual,fundamental,7,81.1
2013,PE,estadual,fundamental,8,84.5
2013,PE,estadual,fundamental,9,83.1
2013,PE,estadual,medio,1,79.5
2013,PE,estadual,medio,2,85.4
2013,PE,estadual,medio,3,88
2013,PE,estadual,medio,4,93.6
2013,PE,privada,fundamental,1,96
2013,PE,privada,fundamental,2,97
2013,PE,privada,fundamental,3,97.2
2013,PE,privada,fundamental,4,97.2
2013,PE,privada,fundamental,5,96.9
2013,PE,privada,fundamental,6,94.8
2013,PE,privada,fundamental,7,93.9
2013,PE,privada,fundamental,8,94.7
2013,PE,privada,fundamental,9,93.4
2013,PE,privada,medio,1,91
2013,PE,privada,medio,2,94.6
2013,PE,privada,medio,3,97.6
2013,PE,privada,medio,4,92.3
2013,PE,publica,fundamental,1,96.4
2013,PE,publica,fundamental,2,96
2013,PE,publica,fundamental,3,75.6
2013,PE,publica,fundamental,4,93.2
2013,PE,publica,fundamental,5,82.4
2013,PE,publica,fundamental,6,73.1
2013,PE,publica,fundamental,7,77.7
2013,PE,publica,fundamental,8,83
2013,PE,publica,fundamental,9,82.3
2013,PE,total,fundamental,1,96.3
2013,PE,total,fundamental,2,96.3
2013,PE,total,fundamental,3,80.4
2013,PE,total,fundamental,4,94.2
2013,PE,total,fundamental,5,85.7
2013,PE,total,fundamental,6,76.8
2013,PE,total,fundamental,7,80.6
2013,PE,total,fundamental,8,85.2
2013,PE,total,fundamental,9,84.1
2013,PE,total,medio,1,80.5
2013,PE,total,medio,2,86.5
2013,PE,total,medio,3,89.2
2013,PE,total,medio,4,92.8
2013,PI,estadual,fundamental,1,97.9
2013,PI,estadual,fundamental,2,87.8
2013,PI,estadual,fundamental,3,81.9
2013,PI,estadual,fundamental,4,83.2
2013,PI,estadual,fundamental,5,85.9
2013,PI,estadual,fundamental,6,71.5
2013,PI,estadual,fundamental,7,77.1
2013,PI,estadual,fundamental,8,80.7
2013,PI,estadual,fundamental,9,83.4
2013,PI,estadual,medio,1,66.2
2013,PI,estadual,medio,2,77.4
2013,PI,estadual,medio,3,85
2013,PI,estadual,medio,4,93.3
2013,PI,privada,fundamental,1,97.4
2013,PI,privada,fundamental,2,97.6
2013,PI,privada,fundamental,3,97.7
2013,PI,privada,fundamental,4,97.2
2013,PI,privada,fundamental,5,96.8
2013,PI,privada,fundamental,6,92.5
2013,PI,privada,fundamental,7,92.1
2013,PI,privada,fundamental,8,92.1
2013,PI,privada,fundamental,9,91.4
2013,PI,privada,medio,1,88.7
2013,PI,privada,medio,2,93.1
2013,PI,privada,medio,3,97.8
2013,PI,privada,medio,4,95.2
2013,PI,publica,fundamental,1,96.1
2013,PI,publica,fundamental,2,94.1
2013,PI,publica,fundamental,3,81.3
2013,PI,publica,fundamental,4,82.3
2013,PI,publica,fundamental,5,84.6
2013,PI,publica,fundamental,6,72
2013,PI,publica,fundamental,7,79
2013,PI,publica,fundamental,8,83.8
2013,PI,publica,fundamental,9,88.2
2013,PI,total,fundamental,1,96.3
2013,PI,total,fundamental,2,94.5
2013,PI,total,fundamental,3,83.3
2013,PI,total,fundamental,4,84
2013,PI,total,fundamental,5,86
2013,PI,total,fundamental,6,74
2013,PI,total,fundamental,7,80.5
2013,PI,total,fundamental,8,84.9
2013,PI,total,fundamental,9,88.6
2013,PI,total,medio,1,68.8
2013,PI,total,medio,2,79.5
2013,PI,total,medio,3,86.8
2013,PI,total,medio,4,92
2013,PR,estadual,fundamental,1,90.2
2013,PR,estadual,fundamental,2,90.9
2013,PR,estadual,fundamental,3,87.8
2013,PR,estadual,fundamental,4,90.5
2013,PR,estadual,fundamental,5,84.6
2013,PR,estadual,fundamental,6,84.2
2013,PR,estadual,fundamental,7,81.5
2013,PR,estadual,fundamental,8,82.9
2013,PR,estadual,fundamental,9,84
2013,PR,estadual,medio,1,71.7
2013,PR,estadual,medio,2,79.7
2013,PR,estadual,medio,3,86
2013,PR,estadual,medio,4,94.1
2013,PR,privada,fundamental,1,98.9
2013,PR,privada,fundamental,2,97.7
2013,PR,privada,fundamental,3,98.5
2013,PR,privada,fundamental,4,98.7
2013,PR,privada,fundamental,5,98.8
2013,PR,privada,fundamental,6,97.3
2013,PR,privada,fundamental,7,95.9
2013,PR,privada,fundamental,8,96.1
2013,PR,privada,fundamental,9,96.3
2013,PR,privada,medio,1,92.7
2013,PR,privada,medio,2,96.8
2013,PR,privada,medio,3,98.6
2013,PR,privada,medio,4,98.6
2013,PR,publica,fundamental,1,98
2013,PR,publica,fundamental,2,92.2
